text1,text2,pred,truth
pulmonary emphysema,prosperous period,0.01617,False
series of tweets,series of tweets,1.0,True
with unremitting zeal,white-out,-0.06366,False
digital media,the underlying principles of the cosmos (in neo-Confucianism),0.03564,False
international job relocation,... and southward,0.02013,False
dull-witted,hat peg,-0.006226,False
wire mesh fence,partly,-0.042,False
facility,piecework,0.3108,False
Imperial household,imperial princess,0.0471,False
sisterly love,input,0.03387,False
loose-flowered hornbeam (Carpinus laxiflora),lyrifissure,0.08606,False
piston,contradictio in adjecto,-0.05832,False
affluent,star-nosed mole (Condylura cristata),0.05493,False
usage,mysterious,0.01403,False
Gothic style (of art),gothic novel,0.3677,False
(an) individual,counterforce,-0.05814,False
base,occult,0.0773,False
position,set_back,0.808,True
to be affected,end of wind instrument,-0.0803,False
cloisonne ware,gargantuan,0.04172,False
frozen food,neighborhood council,-0.09375,False
"to exhaust (e.g. resources, talent)",hand-me-down,-0.2808,False
Cheondoism,undrained,-0.06525,False
divide,long period of time,-0.05524,False
road show,staunchly conservative area,-0.01639,False
cervical canal,devotee,-0.02907,False
partiality,pie chart,-0.04626,False
thousand-armed Avalokiteshvara,partly,-0.06192,False
great success,venereal disease,0.0088,False
since that time,womanish,0.0324,False
florid,aunt,-0.04718,False
learned body (society),paper fan used in slapstick comedy,0.05658,False
workstation viewport,begin,-0.11676,False
stubborn (obstinate) father,pig-headed old man,0.461,True
overall length,parking inspector,-0.01918,False
scientific circles,non-thermal,-0.07416,False
bad luck,moonlighter,0.0397,False
harmful gas,direct-reading scales,-0.07556,False
close to,imbalance,-0.014145,False
fervour,vigour,0.7397,True
dolly,dried fruit,0.007,False
diffusion index,devotion,0.05612,False
incontinent,piggyback ride,0.10675,False
Tourism-based Country Promotion Basic Act,fiercely,-0.02495,False
continuing publication,continuing to pitch,0.1919,False
to bury into,to tie,0.305,False
doctor's degree,doctorate,0.529,True
stem and calyx of muskmelon (used in traditional Chinese medicine),exquisite,-0.1613,False
leafless tree,laggard (in diffusion of innovations theory),0.05396,False
to test,to split one's sides,0.125,False
to close,sign_away,-0.03812,False
do,entrée,0.0266,False
township-neighbourhood system,incompleteness,-0.03958,False
set_out,feminist,-0.06137,False
in case,quince monitor (Varanus melinus),0.02728,False
chopstick case,Internet police,-0.09686,False
"entry (on a blog, in a database, etc.)",gold disc (awarded to a musician),0.0473,False
Kobe Design University,to bum,-0.01932,False
ARMM,monetary system,0.2017,False
to pester,peer-entities,-0.05612,False
go home,go home,1.0,True
remover,take_over,0.704,True
call,call,1.001,True
to winnow,to winnow,1.0,True
art of war,to release a shutter (camera),-0.001489,False
doing as one pleases,following one's nose,0.4,True
brothel,follower,0.0864,False
gender ratio,separate,0.01929,False
"part of a building where water is circulated (kitchen, bathroom, etc.)",salary (esp. public employees),0.1486,False
extramarital sex,everlasting,0.059,False
indiscipline,floating lightly,-0.0855,False
to behead,get_up,-0.0151,False
type picker,drying,-0.0329,False
heaven,(Japanese) acid clay,0.2034,False
concluding volume (e.g. of novel),concluding volume (e.g. of novel),1.0,True
partly,to float,0.0367,False
watercooler,water cooler,0.5596,True
male crotch (as a target in fighting),cannot but do,-0.02751,False
heavy,digital watch,-0.0847,False
unluckily,sandpaper,0.1774,False
gravy boat,write_out,-0.00866,False
con game,confidence game,0.8867,True
perforated line,water trickling from rocks,0.1459,False
IMTFE,"pixel defect (on an LCD display, e.g. dead pixel)",0.1912,False
to be thick with,large profits,0.009445,False
Ctenopoma (genus of freshwater climbing gouramies),enjoyment,0.0463,False
to do and say ridiculous things,wear_off,-0.2617,False
handcar railroad,proud,0.0016365,False
pleasant sensation,first month of the lunar calendar,0.007072,False
something refreshing,welcome relief,0.538,True
halophilous plant,birth,0.004707,False
easy,conservative (e.g. estimate),0.11584,False
positivity,cut_into,-0.1492,False
to ride across,to sail across,0.9,True
to shoot to death,resident,-0.1688,False
"becoming obsessed with (a TV series, celebrity, interest, etc.)",becoming addicted to,0.866,True
to control one's temper,magnifying glass,0.02156,False
bell ringer,property bag,-0.0993,False
rice plant weevil (Echinocnemus squameus),to be folded (up),-0.0475,False
hobbles,hindrance,0.4045,True
to manage,to clink,0.23,False
EXCLUSIVE-OR operation,having two irons in the fire,0.04907,False
toning down,friar,0.01531,False
bringing,take_up,0.7427,True
"haikai no renga (humorous, often vulgar style of renga which emerged in the 16th century)",to stroke,-0.03075,False
heavy saucepan,International Gymnastics Federation,-0.10693,False
assertion,declaration,0.761,True
to infer (from),woman of the hour,-0.1224,False
tension,receive,-0.08386,False
southern barbarian,Kaaba,0.04428,False
contract (entered into on the basis of a promise or previous agreement),clan,0.006794,False
the other way,the other party,0.847,True
division points (along lines),early morning departure,0.08105,False
check,shield shrimp,0.03314,False
concealed pung,sacred,-0.02505,False
ball-shaped,nonspherical,0.09564,False
number printed,becoming prosperous,-0.00473,False
drink_up,being covered with water (i.e. in a flood),0.1881,False
chuff-chuff (sound of a steam engine),fridge,0.1089,False
to get angry,layer upon layer,-0.1531,False
official uniform,nudity,0.0763,False
computerization,tightly,0.01337,False
so then,promotional,-0.02919,False
person on duty,trees and grass,-0.04468,False
innocent,spade work,-0.11646,False
masterful,equilibrium constant,-0.09814,False
windfall,to draw a blank (e.g. lottery),0.1842,False
pancreatic pain,ending,0.0154,False
one's real intention,veritable pandemonium,0.04138,False
tool,tense,0.06537,False
fret,southern army (e.g. in a civil war; esp. the Confederate States Army during the American Civil War),0.03687,False
withering of vegetation in winter,dauntless,-0.011086,False
"opposing (traffic, etc.)",orchid of Western origin,-0.08215,False
current,"child on the waiting list (for a kindergarten, nursery school, etc.)",0.005535,False
steam hammer,following (with interest),-0.2483,False
advocacy,proposal,0.6865,True
battle on an open field,underclothes,0.05194,False
oral candidiasis,oral candidiasis,1.001,True
anaphrodisiac,request for instructions,0.0928,False
cacao nibs,hickory,0.296,False
dial-up connection,renting out space for gambling and charging a commission on the proceeds,0.145,False
"dango eaten during cherry blossom viewing (esp. pink, white, and green)",to consume greedily,-0.11017,False
ebb and flow,time tunnel (passageway enabling time travel),0.07355,False
KDD,PCT,0.6377,False
display command,display command,0.9995,True
otodynia,touch organ,0.1472,False
to get caught up in (a situation),fame,-0.1904,False
unsaturated,gaseous,0.2188,False
determined,glue,-0.0852,False
human rights condition,to divide,-0.01028,False
keychain,construction camp,0.1815,False
pathology,perfect conductor,-0.1693,False
fierce encouragement,whatever,-0.068,False
purchase,potato chips,0.05017,False
odds and ends,enter,-0.0675,False
tabloid,subtotal,-0.05502,False
charcoal,savings insurance,-0.03174,False
to begin painting,Scapanus (genus of moles),0.04626,False
elevation diagram (of a building),studio,0.02243,False
prairie dog (Cynomys sp.),caretaker,-0.0933,False
rightly,properly,0.8223,True
recitation (of a Chinese or Japanese poem),recitation (of a Chinese or Japanese poem),1.001,True
old,youth,0.06396,False
put_away,large pile of rocks,0.02277,False
plummet,plummet,1.0,True
to be taken ill,Mercurochrome,-0.01572,False
to be muffled,fill_in,0.0709,False
(not) quite,(not) very,0.9443,True
foreword,unconscious,-0.043,False
kidnapping,personally,-0.1421,False
like,gaining prominence,-0.095,False
sermon,conversion to an indefinite-term work contract,-0.08014,False
unnecessary,involved,0.01308,False
unpopularity,traveling clinic,0.003166,False
Buddhist saint,cream puff,0.096,False
childish,increment,0.03992,False
greater spotted eagle (Aquila clanga),mental arithmetic,-0.097,False
lift-sharing,lift-sharing,1.001,True
manner,thoughtlessness,0.00978,False
office worker,salaried worker,0.7817,True
character entity set,character class,0.3132,False
push,interior,-0.04422,False
right wing,fast track,-0.06696,False
precision,to provide (a person) with a bodyguard,-0.09186,False
slightly,immoderately,-0.1667,False
"traditional measure of fabric, 2 tan",showman,-0.1395,False
with a clatter,with a clatter,1.0,True
informal,stand_for,-0.11383,False
only,reverse,0.0207,False
close,arrogance,-0.257,False
electric power producer and supplier (PPS),saxophone,-0.03108,False
"to turn on (a device, appliance, etc.)",to switch on,0.6997,True
smoky,Pentateuch,-0.04266,False
to request,as much as possible,0.10223,False
disconnect,hay,0.006092,False
universal,to get lost,-0.03714,False
the sidelines,tantō,0.01123,False
detailed,sesame,-0.0308,False
to collect oneself,contact form,-0.1189,False
no,some,-0.04218,False
utility programme,busy season,0.1002,False
garbage dump,Georgian Soviet Socialist Republic,-0.0413,False
Auriga (constellation),stronghold,0.1844,False
active,"home of a servant's parents (or guarantor, etc.)",0.05707,False
wild throw,well-known,-0.03775,False
great stature,Japanese Council of Social Welfare,-0.1139,False
Lady,endorsement,-0.1096,False
fidelity,moneylending,0.1526,False
code,overturning,-0.02815,False
mental picture,"10,000 yen",0.06137,False
stand-up dinner party,Callistemon citrinus,-0.03012,False
minor offense,wild,0.02213,False
go_by,caffè latte,0.03958,False
seasonable,ordinary,0.2404,False
deficiency,have,0.02446,False
exacerbated,heal-all,0.2236,False
immoral,net,0.15,False
cruising,after,0.02321,False
fun,toy_with,0.742,True
boarder,normal mode,-0.02444,False
right conduct,IC memory,-0.04025,False
gentle,(I told you) already,-0.0652,False
coronal,coronal,1.001,True
keeping one's calm (e.g. during a fight),intracellular,-0.014015,False
achiever,ARMM,-0.1934,False
to feel uneasy,welding (of thermoplastics or non-ferrous metals),0.01419,False
farm implements,Tōhoku (northernmost six prefectures of Honshu),0.1069,False
summit (meeting),marking of boundaries,0.09705,False
discount,London,0.0128,False
invalid key condition,to find fault (with trivial matters),-0.0973,False
bound,favus,0.0851,False
things to keep in mind,cutting into small pieces,-0.0601,False
faculty of law and literature,worthlessness,-0.07245,False
to get scolded severely,cardigan,-0.1233,False
rise,everybody,-0.151,False
sanitary waste receptacle,artificial harbour,0.1422,False
technologies,satsuki azalea (Rhododendron indicum),-0.03543,False
to apologize in tears,selective cutting,0.02136,False
disprove,smooth-talking,0.02344,False
La Peau de Chagrin (novel by Balzac),compassionate,0.108,False
upscaling (of an image or video),to swim up (a river),0.08026,False
leap_out,to call in,-0.1443,False
half-hearted,useless,0.5127,False
closing argument and sentencing recommendation (of a prosecutor),passionless,-0.04196,False
to make tea,affable (e.g. person),-0.1086,False
to break down,to collapse,0.824,True
to search,fairly,-0.05063,False
manner,punched tape,-0.1083,False
business machine(ry),fault,-0.01351,False
true character,improper,-0.1317,False
to partition,to partition,1.0,True
the above (in a piece of vertical writing),the above (in a piece of vertical writing),1.0,True
discussion,oneself,0.10645,False
braised burdock root,braised burdock root,0.9995,True
in its entirety,undress,-0.011734,False
because of that,in the future,0.3071,False
just because,not necessarily,0.566,True
love and believe in,zap,-0.1256,False
costume,suit,0.6826,True
demand caused by speculation,demand caused by speculation,1.0,True
Chinese bushberry (Prunus japonica),bush cherry,0.676,True
merchant ship,decolorant,0.0664,False
fact,presidential proclamation,-0.01651,False
pickaxe,can't help but do,0.010605,False
unbecoming,local governmental body that requires federal oversight to recover from its debts,-0.09576,False
common knowledge,common knowledge,1.0,True
discreet,auxiliary storage,-0.03091,False
helpful,bicycle path,-0.00627,False
"to pass (a law, applicant, etc.)",combination printer-copier-scanner-fax,0.00562,False
bedside training,making off with (something),0.0811,False
semi-synthetic,unsure,0.01738,False
double-headed eagle (symbol of heraldry),moral decadence,-0.02196,False
preferred,king,0.0651,False
default setting (setup),inessential,0.04376,False
to step in (a house),celebration held 50 days after the birth of a child,-0.00921,False
sullen,cranky,0.66,True
payment,silver fox,-0.02643,False
nasal mucus,nasal mucus,0.9995,True
individual,somnolence,0.01749,False
amiable,allotment (garden),0.1578,False
to get over,to get over,1.0,True
pull_up,roadside,-0.1528,False
pool,snooker,0.4558,True
formulation,variant,0.2366,False
push button,diverse,-0.1261,False
to lose one's composure,right in the middle,-0.0954,False
